taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0079_UA	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0136_BKG	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0156_UA	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Hymenobacter sp. PAMC 26554	8	3	2	1	1	15	1	4	16	7	3	75	15	43	0	0	3	15	10	30	2	2	53	1	0	2	11	4	1	0	6	34	162	0	73	2	36	13	0	0	1	0	1	0	3	1	32	78	2	8	0	2	5	1	0	9	3	7	1	3	0	1	0	0	12	2	7	99	0	0	36	159	13	1	2	1	1	0	0	0	0	15	2	5	7	46	79	52	1	0	2	8	1	0	780	2	4	1	1	1	2	0	5	29	0	1	0	0	13	3	0	3	3	5	1	31	1	18	11	8	3	4	1	0	0	0	4	1	0	1	3	1	2	7	29	1	30	93	5	2	53	0	64	208	166	203	140	56	295	4	2	4	323	15	4	0	82	124	7	2	61	4	2	1	0	8	14	0	3	12	3	0	15	0	1	82	27	5	78	5	14	157	2	4	1	0	1	0	26	0	2	0
Hymenobacter sedentarius	3	9	5	1	1	13	11	1	54	39	1	48	35	69	4	0	22	3	2	22	9	3	46	10	9	1	4	0	2	14	5	9	18	1	18	2	27	7	2	8	3	5	1	7	1	17	31	66	10	1	11	429	4	1	0	0	1	14	5	14	1	1	4	1	2	2	10	63	6	9	134	17	1	6	11	5	0	1	2	0	3	1	6	24	20	2	1	161	5	0	2	1	2	9	4504	7	153	21	1	3	0	1	0	71	1	0	0	3	0	6	3	2	1	0	3	25	0	8	4	1	9	0	3	0	4	3	1	2	1	3	2	2	6	3	0	2	22	47	51	8	42	0	10	30	0	35	11	90	6	16	6	5	223	11	23	6	7	27	25	19	23	4	2	6	1	4	13	214	42	0	0	0	21	2	8	48	8	3	153	0	8	37	1	1	16	23	13	0	17	0	0	2
Hymenobacter nivis	2	1	1	1	5	6	1	6	6	7	0	27	19	83	2	0	1	2	12	19	2	2	14	2	1	0	0	0	3	4	2	10	2	0	29	1	23	21	0	1	0	3	1	2	0	0	8	21	2	15	1	1	0	0	1	0	12	175	0	2	3	0	3	0	35	1	2	60	2	3	10	40	8	0	3	3	1	1	0	0	0	2	0	0	5	0	14	7	0	0	3	13	0	0	176	1	19	0	0	0	0	0	2	34	1	0	1	0	6	0	1	0	1	0	0	3	0	8	8	1	4	0	1	0	1	1	2	1	0	0	0	1	0	1	74	0	11	22	17	1	4	0	6	0	0	63	49	7	46	2	1	0	119	3	6	1	28	51	52	31	18	7	2	1	163	1	27	0	1	25	4	0	27	3	15	142	31	0	73	2	76	53	2	1	3	5	0	1	5	2	2	0
Hymenobacter sp. sh-6	2	3	3	1	4	0	0	5	3	20	0	74	13	104	0	1	1	3	14	8	7	1	49	1	0	1	1	1	8	0	2	7	2	1	66	1	9	4	0	0	4	0	1	1	0	1	15	82	1	6	0	9	1	1	1	1	0	17	3	0	1	2	0	1	0	1	4	57	0	0	4	26	5	0	1	0	1	0	0	0	2	0	0	0	24	0	0	66	1	1	0	0	0	1	927	4	204	2	0	0	0	0	2	8	0	0	9	1	0	2	0	1	1	1	1	3	0	5	11	0	1	2	0	1	1	0	0	0	0	0	1	2	0	0	4	2	12	51	0	1	14	0	22	7	124	72	49	42	123	6	0	1	41	3	5	3	41	11	10	6	17	0	3	1	1	0	25	0	0	6	1	1	29	2	5	96	3	3	155	0	260	53	1	3	3	3	0	0	107	0	0	0
Hymenobacter sp. 17J36-26	1	6	10	0	0	0	1	1	7	27	0	79	16	74	0	0	7	8	5	12	1	0	56	1	0	0	0	2	1	0	2	18	79	1	99	1	38	11	0	2	11	1	0	0	2	2	8	34	2	6	0	4	1	4	3	1	0	3	0	0	1	0	1	1	4	0	7	62	0	1	2	47	9	2	10	0	0	1	0	4	0	0	2	1	10	1	14	49	0	0	5	1	0	4	486	1	666	0	1	0	1	1	0	11	1	1	0	1	1	0	5	0	3	3	4	6	0	6	8	3	2	2	1	2	1	0	0	0	0	0	2	2	1	0	9	0	17	17	2	0	15	2	6	0	6	232	245	100	4	3	1	0	47	1	2	2	74	87	11	0	6	4	2	1	58	2	8	1	1	7	2	0	15	0	15	61	5	0	35	7	37	33	4	2	16	6	0	1	50	1	1	1
Pontibacter akesuensis	3	2	2	0	0	1	0	6	5	24	2	142	10	89	1	0	0	40	3	39	1	0	215	3	1	1	2	0	33	12	14	74	310	0	36	3	29	10	0	0	1	1	2	1	0	0	169	486	0	14	1	28	23	3	1	4	4	77	0	1	0	1	1	1	5	1	20	272	0	2	3	102	6	2	3	0	1	2	0	0	0	0	1	2	37	3	12	228	0	0	45	1	2	2	172	0	78	0	1	0	0	0	9	14	2	0	2	1	0	0	1	3	2	1	0	3	0	9	12	2	2	4	1	1	1	0	3	1	1	0	0	2	1	0	10	2	42	136	18	2	7	0	1	1	10	182	98	58	36	34	0	0	3	27	1	0	36	161	52	15	363	15	3	0	23	1	2	1	3	6	3	2	133	2	39	218	20	16	76	11	32	14	4	4	4	10	0	1	65	2	1	1
Pontibacter actiniarum	1	1	31	0	1	9	1	5	1	305	1	34	50	154	1	0	8	40	1	11	2	2	42	0	0	0	3	0	1	1	6	19	38	2	19	1	54	12	1	1	4	2	2	1	0	1	51	355	1	5	1	371	3	2	0	2	24	242	0	1	3	2	0	0	2	2	82	361	0	0	1	107	4	0	3	1	1	0	0	0	0	4	0	1	19	10	59	10	7	1	1	1	3	0	7	6	13	0	3	1	0	1	0	13	1	1	1	2	4	0	1	0	2	3	1	2	1	23	9	0	2	3	0	0	0	0	0	2	0	1	0	9	0	0	2	0	17	68	56	40	3	1	1	0	55	45	52	163	7	4	0	0	2	8	1	0	42	76	44	49	13	29	3	0	155	1	25	0	1	110	2	0	19	1	181	120	8	5	96	7	104	69	6	1	21	2	3	0	49	0	3	1
Rufibacter tibetensis	1	8	100	1	1	354	4	1	5	126	0	250	141	96	0	1	3	13	2	55	6	2	49	1	0	0	54	0	1	4	8	26	33	2	13	3	91	21	0	9	0	0	3	5	16	1	23	80	0	2	0	10	11	4	1	105	1	18	2	3	2	80	2	7	8	2	77	1553	5	4	2	58	13	9	31	2	0	1	2	2	1	4	1	10	95	131	109	104	1	0	36	1	18	0	18	4	30	1	3	2	0	0	3	31	0	2	4	1	18	0	0	1	3	0	1	7	1	47	12	1	4	3	0	2	3	2	4	1	8	0	3	3	0	11	2	3	70	29	55	2	1	1	22	0	2	43	33	364	10	1	3	4	2	192	1	0	35	147	60	433	1412	14	3	1	10	0	11	4	2	2	3	2	41	4	13	218	22	2	158	3	142	101	2	31	15	12	0	1	103	9	64	2
Runella sp. HYN0085	4	2	7	1	4	9	0	4	7	14	7	204	145	105	1	1	4	18	4	67	2	0	164	4	3	1	12	0	21	12	5	17	33	2	45	1	46	5	3	0	2	2	5	4	5	1	35	78	4	9	4	18	17	3	3	7	0	5	2	3	0	27	4	10	13	0	27	486	3	29	5	125	16	3	10	6	2	0	1	3	3	5	1	9	29	1	9	224	0	1	49	0	8	8	8	4	556	1	7	2	2	1	3	57	3	0	0	0	21	2	3	1	3	3	3	8	3	53	6	0	6	15	4	13	1	8	4	5	5	5	2	9	1	1	15	1	22	154	9	4	1	1	16	0	18	191	74	31	19	15	4	3	40	13	1	3	103	221	79	173	272	33	2	2	185	12	9	5	6	9	12	3	29	20	15	364	32	241	338	6	51	91	4	6	19	8	8	1	15	2	4	3
Runella sp. SP2	1	35	110	0	3	76	0	6	4	127	4	56	74	62	27	0	0	8	3	22	3	0	78	4	1	1	145	1	33	14	25	24	99	5	34	2	212	40	1	3	4	2	7	3	18	1	27	193	5	15	7	19	20	6	4	265	5	12	1	8	2	21	4	5	25	0	38	581	4	31	1	153	7	17	120	5	3	1	0	5	0	6	0	4	26	53	598	122	4	3	13	0	66	0	27	4	75	2	1	1	4	0	9	39	1	3	2	3	14	0	4	3	4	7	2	7	3	48	39	0	6	6	2	9	4	3	5	4	5	1	4	5	3	6	19	4	41	221	68	12	4	2	37	20	44	195	68	94	59	26	4	2	22	286	2	2	74	238	156	270	805	39	9	0	41	298	4	7	2	23	3	5	47	7	26	317	24	4	121	4	148	63	45	96	31	6	4	4	10	2	36	9
Spirosoma pollinicola	2	3	7	1	10	5	1	3	4	31	4	32	63	91	1	2	6	5	1	19	3	1	44	42	0	0	23	2	15	8	13	15	17	5	32	4	60	39	6	2	4	1	3	5	2	1	4	35	0	15	2	4	7	2	2	58	1	28	0	3	7	11	5	3	7	0	16	188	0	1	0	122	12	35	3	2	4	1	2	11	1	3	2	1	21	3	4	31	0	2	1	0	1	3	102	4	31	0	4	3	2	3	1	34	2	0	13	3	6	0	1	1	1	2	1	25	1	29	7	1	3	3	9	3	1	0	11	2	1	1	2	3	1	3	16	2	12	115	71	0	14	2	35	56	47	71	51	146	12	10	3	1	21	90	3	2	71	162	72	137	99	32	17	32	265	1	24	4	6	35	5	0	29	3	7	398	11	7	126	8	77	356	8	24	1	5	2	1	31	5	72	1
Dyadobacter fermentans	1	4	46	1	2	3	0	0	4	11	2	59	79	146	0	0	4	16	1	40	6	0	47	2	1	0	163	0	6	3	4	27	21	2	65	1	305	85	1	0	2	1	2	10	1	1	36	75	2	18	0	8	11	0	1	2	0	4	0	5	0	2	2	4	4	0	8	382	2	2	0	97	6	2	3	0	1	0	0	0	1	3	2	1	54	13	85	47	5	6	0	0	1	1	81	2	21	0	1	0	1	0	1	16	1	1	0	4	2	3	1	0	1	0	0	3	1	18	8	2	1	10	1	3	5	1	3	1	0	1	3	10	0	1	0	2	72	136	124	0	27	0	60	0	331	241	212	107	8	2	1	27	22	16	1	0	80	44	65	4	69	12	3	2	377	2	6	2	2	12	2	0	55	4	45	230	70	22	70	2	346	283	3	15	6	6	2	1	69	0	1	3
Leadbetterella byssophila	1	1	40	2	1	20	2	0	0	86	0	224	76	171	1	1	9	11	1	16	1	2	40	4	1	0	13	0	2	31	17	25	40	2	46	2	85	15	2	25	2	5	1	31	10	1	149	356	0	13	1	6	8	5	4	64	16	154	2	3	3	22	2	8	3	2	7	39	2	61	2	79	1	3	59	1	1	1	2	3	1	1	19	0	80	27	235	133	0	3	1	1	7	5	2	4	9	3	2	1	3	0	2	18	1	1	1	4	6	0	1	2	1	8	1	6	0	21	61	0	122	3	1	2	1	3	2	4	1	1	2	1	0	3	33	0	74	151	175	0	8	1	3	2	50	798	616	61	10	5	1	1	4	195	31	3	65	249	193	0	168	29	4	0	10	1	8	0	6	23	0	0	41	1	72	474	30	23	356	6	295	122	3	42	196	15	1	0	131	4	5	2
Fibrella aestuarina	1	1	8	1	1	28	2	2	5	18	2	29	63	102	1	0	2	5	0	14	1	0	5	2	2	0	3	1	0	0	1	13	46	5	10	1	30	16	0	2	0	1	1	6	0	0	14	9	0	6	0	3	1	0	4	17	0	0	1	2	0	2	0	1	0	2	17	161	0	30	2	1	9	2	6	0	1	0	0	8	0	24	1	1	2	0	5	17	0	1	0	0	3	0	1578	0	1156	1	0	0	2	0	0	9	0	0	0	0	9	0	2	1	4	1	0	1	0	13	15	0	1	2	2	0	1	0	1	3	0	1	0	0	2	9	16	6	6	47	1	5	6	1	0	27	4	26	12	200	2	4	85	4	12	42	6	2	29	51	29	8	40	137	0	0	3	3	9	0	6	22	25	5	13	14	14	92	6	3	35	2	18	33	3	1	4	5	0	0	38	1	1	2
Pseudarcicella sp. HME7025	1	2	39	1	2	269	27	10	2	209	3	81	69	192	0	1	7	73	7	42	1	0	78	5	0	0	176	0	44	8	8	42	129	0	51	9	282	49	1	3	1	3	3	27	18	0	24	65	2	10	0	7	12	5	3	426	9	58	1	3	2	31	3	20	40	1	33	286	0	10	4	195	11	110	168	2	15	0	0	2	0	6	4	2	45	52	57	190	1	1	11	4	31	5	8	30	52	1	2	1	5	0	9	27	14	8	5	0	8	1	3	3	4	38	9	6	0	33	25	1	31	15	1	6	5	9	7	7	11	0	1	3	2	0	224	1	24	81	68	5	2	1	77	2	86	535	487	48	1	7	124	0	53	510	25	2	123	316	115	54	93	15	5	1	15	12	1	38	33	63	6	3	90	4	53	299	28	24	307	2	68	91	153	180	13	18	3	2	55	1	199	5
Arcticibacterium luteifluviistationis	1	7	37	7	4	442	0	10	14	94	4	36	174	361	1	7	11	164	1	76	8	3	49	13	3	2	184	3	15	11	16	36	30	16	165	22	304	73	1	5	6	5	10	52	34	4	39	71	1	70	6	9	47	4	8	94	6	40	5	2	3	54	7	37	88	0	17	44	2	11	8	255	15	18	80	1	2	0	4	5	1	30	3	6	28	12	56	143	3	4	3	6	11	12	33	10	77	0	9	2	4	0	1	57	8	5	8	4	9	2	7	3	9	7	3	28	1	68	108	1	11	30	5	12	7	6	11	2	2	3	7	17	0	2	98	0	69	179	64	1	13	4	22	13	22	269	160	32	20	17	6	10	5	731	3	2	34	270	294	4774	314	111	9	2	219	2	6	7	7	27	5	2	67	9	123	507	46	9	182	8	321	206	8	270	234	8	3	3	10	4	53	4
Candidatus Amoebophilus asiaticus	5	3	2	0	2	44	1	3	5	15	2	112	48	35	0	0	5	16	2	36	2	2	26	5	0	1	4	1	0	1	11	36	25	2	11	31	73	9	2	20	2	3	1	12	9	1	3	20	1	6	4	9	28	5	3	8	0	5	2	5	0	9	2	7	13	1	12	33	0	10	4	98	4	2	47	5	1	1	3	1	1	11	0	3	30	35	196	28	0	1	2	3	2	0	5	1	27	0	8	0	0	0	1	24	3	3	2	6	1	1	1	2	5	4	1	8	0	20	18	0	24	5	2	3	1	5	2	1	51	1	1	6	0	1	20	1	16	20	21	1	3	2	8	1	15	73	10	41	18	9	2	1	74	69	4	1	21	168	103	11	69	39	3	0	11	1	1	2	1	23	6	4	11	7	88	352	0	67	53	5	123	64	10	39	1	1	2	0	5	0	0	1
Cytophagales bacterium TFI 002	3	4	66	3	4	175	3	30	8	47	3	21	86	80	5	4	10	45	16	133	4	59	91	0	3	1	71	0	13	7	4	29	43	5	66	6	123	43	3	26	24	3	17	30	38	2	1373	2270	1	10	1	11	33	2	3	229	7	233	3	2	10	89	4	6	19	0	16	76	1	6	2	337	7	100	32	0	3	3	5	8	0	56	13	4	38	5	23	88	0	4	26	1	16	6	9	1	2674	0	7	3	3	0	80	49	8	9	873	2	17	3	3	0	9	1	13	7	1	67	35	0	13	21	9	17	8	18	11	5	20	3	4	18	2	3	80	2	15	86	63	3	8	120	147	2	24	277	99	56	18	15	26	27	8	840	8	8	61	218	125	7	50	756	497	1	11	1	5	2	9	115	7	3	44	9	14	628	27	19	216	2	81	164	10	297	4	4	4	0	15	3	23	5
Persicobacter sp. JZB09	1	6	11	1	6	13	12	9	5	54	6	78	91	99	2	0	5	33	19	72	4	2	110	12	4	1	199	2	33	2	8	35	51	1	38	4	169	19	0	7	1	1	19	9	5	2	50	143	4	22	0	10	35	1	4	14	0	13	2	4	2	4	5	5	19	1	26	106	1	12	9	260	21	2	5	2	1	1	0	1	4	21	4	4	37	98	526	57	1	0	9	6	23	13	36	10	79	3	1	3	3	1	2	73	1	1	5	7	23	0	2	3	1	4	4	87	1	48	23	2	6	13	7	8	8	2	10	2	14	5	2	24	4	3	39	0	105	354	53	6	9	4	104	278	965	265	123	116	18	20	10	6	10	18	3	4	81	830	1084	4	366	18	8	1	117	28	6	3	8	41	5	4	99	6	50	532	15	157	163	8	210	213	30	18	14	8	3	2	42	1	4	4
Filimonas lacunae	30	1	15	5	6	41	2	6	8	24	3	70	44	97	1	1	1	21	3	20	2	2	68	5	3	0	64	1	8	3	3	25	91	0	24	4	74	24	4	24	1	5	5	5	22	2	82	976	2	8	0	5	3	0	10	250	0	21	0	1	1	25	5	7	26	3	6	123	1	16	23	309	32	40	141	0	2	1	2	0	1	3	2	2	25	7	23	23	0	1	1	2	5	2	8	3	36	1	3	4	1	0	19	26	1	0	0	5	4	0	4	2	1	0	0	4	2	32	27	2	7	13	3	7	2	6	2	2	2	1	1	6	2	0	113	3	57	90	35	4	7	3	13	2	261	115	44	55	105	7	4	2	75	265	16	2	114	214	154	6	38	40	5	1	111	2	2	1	3	3	4	4	53	6	8	304	8	12	229	10	44	178	3	121	4	0	2	0	111	0	21	4
Flavisolibacter tropicus	10	3	41	5	2	91	3	3	3	59	3	31	60	109	2	1	0	94	4	38	3	0	138	7	1	0	68	1	15	15	2	75	243	2	55	5	136	33	1	6	9	5	18	7	13	2	5	22	1	5	4	9	11	5	11	340	10	4	2	4	2	27	3	4	34	3	17	101	0	6	2	439	26	90	32	2	1	0	0	3	1	6	2	1	57	42	88	225	0	7	19	0	3	5	107	0	50	2	3	2	5	3	1	24	1	0	6	2	16	6	2	2	5	20	8	4	1	55	83	0	43	9	3	2	8	94	29	4	11	1	3	3	1	0	95	2	37	36	44	4	14	1	25	0	521	103	19	97	287	6	8	0	57	393	0	2	101	189	187	3	189	65	6	3	64	3	7	3	1	37	3	2	83	16	5	518	17	5	222	1	183	157	12	226	10	0	0	3	246	1	37	2
Niabella soli	6	2	6	0	14	401	3	4	2	16	3	45	48	85	1	3	5	72	4	37	3	4	35	1	2	0	5	1	0	0	5	20	66	1	41	2	37	5	0	3	5	1	0	12	6	1	26	68	7	19	1	9	6	3	3	63	1	5	2	9	2	7	3	7	12	1	65	452	3	5	4	99	32	10	13	2	4	0	3	1	0	9	0	7	12	7	18	74	2	0	5	3	4	1	31	6	931	2	10	1	1	0	3	24	2	2	2	0	4	3	2	1	5	2	3	61	0	32	21	1	3	12	2	9	6	3	1	3	0	2	1	4	0	3	28	6	77	361	100	4	26	1	18	2	8	296	167	14	49	21	7	1	24	63	6	1	14	45	62	133	106	8	5	6	5	119	5	2	4	27	2	22	39	3	12	322	10	20	101	1	557	210	11	7	1	4	5	1	54	3	28	2
Niabella ginsenosidivorans	1	1	2	3	5	10	3	10	7	30	3	56	48	99	3	2	2	33	6	31	6	7	35	2	1	3	17	0	20	13	2	10	46	2	27	1	278	181	2	1	3	3	3	1	2	1	78	472	1	3	2	1	15	5	2	181	0	0	2	3	2	29	1	13	21	3	10	208	1	9	2	143	3	3	9	2	3	0	0	2	0	13	0	1	8	19	277	49	0	2	27	3	9	3	8	3	4689	0	2	1	1	1	22	61	3	2	6	1	57	1	2	2	3	2	4	3	1	74	9	2	7	1	2	7	6	3	1	6	220	2	5	7	1	2	80	2	34	56	110	36	16	7	6	6	95	92	50	90	15	10	3	2	9	172	0	1	30	366	23	1	27	8	12	0	11	4	1	2	11	10	9	1	39	4	26	443	6	9	164	6	52	28	26	87	87	6	5	2	5	3	60	1
Niastella koreensis	6	3	24	3	18	10	5	22	5	48	8	36	52	20	2	1	9	2	9	45	7	0	48	13	1	2	7	3	5	4	9	54	71	10	26	5	78	16	3	4	1	2	2	17	8	1	18	62	3	18	1	290	14	8	5	23	3	2	1	6	3	19	0	9	34	2	4	52	1	16	3	284	15	27	36	5	2	3	7	5	1	27	0	3	21	91	2050	149	1	7	10	1	3	0	227	2	309	0	2	1	10	2	14	43	3	3	5	4	21	1	4	2	5	8	3	25	1	32	27	2	15	77	5	19	13	5	22	4	73	1	4	24	2	4	17	5	69	34	40	9	12	0	198	81	21	110	36	42	81	380	6	2	11	199	0	6	114	173	78	22	40	56	6	2	22	1	3	6	16	5	104	2	37	4	16	444	11	27	105	1	123	96	29	14	35	16	0	1	36	1	17	5
Chitinophaga pinensis	5	13	85	0	3	52	1	5	8	29	8	26	54	88	2	1	3	14	8	32	1	3	67	10	0	1	35	2	3	6	11	19	86	1	22	4	160	168	2	17	9	3	4	7	9	0	6	49	88	12	0	414	22	2	2	96	7	0	0	5	4	19	4	4	6	2	7	246	8	21	0	115	15	37	14	5	2	4	3	3	4	11	2	3	102	8	106	192	10	6	2	4	6	1	156	4	823	1	4	2	9	0	3	63	1	1	2	2	125	3	2	2	8	3	2	197	1	73	18	5	18	11	2	6	5	8	2	4	17	17	2	12	4	5	95	2	55	53	202	4	11	5	3	2	202	151	214	119	16	8	179	1	132	139	4	3	68	160	130	16	90	101	7	2	22	3	2	224	2	27	4	4	17	38	7	343	15	664	88	4	172	224	276	37	57	10	2	1	313	4	9	17
Arachidicoccus sp. KIS59-12	5	33	73	10	17	41	11	10	68	36	26	137	126	61	27	3	16	58	7	39	38	5	20	17	6	2	43	4	167	21	50	35	32	1	52	9	784	124	7	97	5	16	25	18	33	2	79	42	12	17	11	13	28	12	9	102	4	10	4	26	13	15	18	15	26	10	46	349	12	65	31	349	61	29	84	10	7	2	2	3	5	33	14	43	203	19	105	132	3	2	9	6	39	4	24	9	49	2	24	6	0	5	6	99	11	5	5	22	18	4	12	11	8	15	22	74	1	146	182	13	107	41	9	8	31	18	7	23	6	5	9	10	4	34	84	10	200	575	142	8	13	37	63	3	61	149	18	35	10	62	31	14	93	170	13	6	39	522	730	25	110	53	9	9	97	4	8	46	60	118	49	57	56	35	25	738	12	52	138	18	614	112	29	53	379	20	13	3	11	1	8	4
Haliscomenobacter hydrossis	16	1	22	5	3	113	2	8	3	27	2	142	46	165	0	1	2	11	7	41	3	0	76	9	0	1	20	0	16	0	13	10	20	8	47	2	54	12	5	4	11	2	12	3	17	2	54	64	1	4	1	17	25	2	6	127	1	2	2	0	1	28	1	7	21	1	9	111	3	72	3	226	9	7	22	3	2	1	0	1	0	11	5	5	9	16	81	38	0	3	5	1	2	0	129	13	38	1	4	1	6	1	2	25	2	2	2	2	9	1	2	1	3	1	0	1502	2	28	4	4	1	7	0	11	4	8	1	2	13	1	1	5	0	4	97	0	89	159	11	0	20	2	7	6	7	142	76	31	24	7	213	3	1073	204	13	1	125	369	372	4	88	4	10	1	145	4	5	1	4	6	5	0	120	4	37	322	16	21	172	7	38	122	9	116	9	76	1	2	8	1	65	3
Saprospira grandis	2	2	7	0	10	32	0	3	2	14	1	167	120	71	0	1	0	5	1	23	0	0	78	3	0	0	19	0	0	0	7	7	31	2	22	1	77	26	0	0	0	4	0	16	8	1	34	44	1	4	3	7	36	2	11	24	1	13	1	2	1	15	3	2	12	0	7	66	0	2	2	87	2	6	27	2	1	1	0	2	1	4	0	2	15	5	19	13	0	1	2	0	2	1	4	1	36	0	1	0	3	0	3	26	2	0	1	0	6	0	0	0	4	0	2	7	0	27	45	2	3	5	1	5	1	4	6	2	1	2	2	1	1	0	8	1	8	55	28	3	1	0	31	0	16	44	41	22	15	2	0	1	5	238	2	1	40	314	160	0	71	41	7	0	3	1	428	2	0	17	0	0	43	1	25	202	14	276	382	0	37	34	2	20	12	4	3	0	111	1	18	0
Salinibacter ruber	3	3	1	3	3	4	2	4	4	21	1	6	20	7	0	1	9	25	12	60	1	0	16	2	3	3	4	0	27	2	15	2	9	4	32	3	46	4	0	1	5	3	3	5	0	0	5	56	2	2	2	179	7	1	0	2	1	9	2	4	1	0	2	0	79	0	3	94	4	0	2	94	20	2	0	5	0	0	1	0	0	0	2	6	23	2	9	57	1	0	2	2	6	7	146	0	1584	1	3	3	3	1	1	54	3	1	2	4	6	1	2	0	5	1	2	4	0	12	5	1	3	0	0	2	0	0	0	0	11	1	2	0	1	1	3	4	14	50	3	21	5	0	1	9	0	132	105	10	14	4	1	0	13	2	5	4	42	30	43	4	36	4	0	0	2	2	12	0	0	14	9	0	6	9	19	93	17	1	53	0	22	18	20	1	1	1	0	0	215	4	0	1
Rhodothermus marinus	1	1	5	0	0	4	0	6	1	339	0	11	6	1	0	0	2	10	24	50	2	0	2	0	1	1	0	0	0	0	0	3	16	0	58	1	19	5	0	0	2	1	1	0	0	0	5	9	1	3	0	377	0	0	0	0	1	2	1	1	0	0	1	0	0	0	6	285	1	0	1	27	5	0	0	0	3	1	0	0	0	1	0	1	12	0	9	8	0	0	1	0	0	0	3	2	22	0	0	1	0	0	0	11	0	2	0	0	1	0	0	0	1	0	0	77	0	0	1	0	1	0	2	0	1	0	0	0	0	1	1	0	0	2	340	1	25	156	0	0	1	2	65	1	1	7	24	11	2	0	1	0	19	0	0	0	12	28	73	68	60	4	0	0	0	0	12	0	2	29	1	0	12	2	4	32	17	0	2	3	5	36	20	2	1	1	0	0	56	0	0	3
